Time,THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Heat Load [W],THERMAL ZONE 1::Des Latent Cool Load [W],THERMAL ZONE 1::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 1::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 1::Des Heat Load No DOAS [W],THERMAL ZONE 1::Des Sens Cool Load No DOAS [W],THERMAL ZONE 1::Des Latent Heat Load No DOAS [W],THERMAL ZONE 1::Des Latent Cool Load No DOAS [W],THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 1:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 1:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Heat Load [W],THERMAL ZONE 2::Des Latent Cool Load [W],THERMAL ZONE 2::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 2::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 2::Des Heat Load No DOAS [W],THERMAL ZONE 2::Des Sens Cool Load No DOAS [W],THERMAL ZONE 2::Des Latent Heat Load No DOAS [W],THERMAL ZONE 2::Des Latent Cool Load No DOAS [W],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 2:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 2:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Heat Load [W],THERMAL ZONE 3::Des Latent Cool Load [W],THERMAL ZONE 3::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 3::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 3::Des Heat Load No DOAS [W],THERMAL ZONE 3::Des Sens Cool Load No DOAS [W],THERMAL ZONE 3::Des Latent Heat Load No DOAS [W],THERMAL ZONE 3::Des Latent Cool Load No DOAS [W],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 3:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 3:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Heat Load [W],THERMAL ZONE 4::Des Latent Cool Load [W],THERMAL ZONE 4::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 4::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 4::Des Heat Load No DOAS [W],THERMAL ZONE 4::Des Sens Cool Load No DOAS [W],THERMAL ZONE 4::Des Latent Heat Load No DOAS [W],THERMAL ZONE 4::Des Latent Cool Load No DOAS [W],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 4:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 4:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Load [W],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Sens Cool Load [W],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Des Heat Mass Flow [kg/s],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Des Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Heat Load [W],THERMAL ZONE 5::Des Latent Cool Load [W],THERMAL ZONE 5::Des Latent Heat Mass Flow [kg/s],THERMAL ZONE 5::Des Latent Cool Mass Flow [kg/s],THERMAL ZONE 5::Des Heat Load No DOAS [W],THERMAL ZONE 5::Des Sens Cool Load No DOAS [W],THERMAL ZONE 5::Des Latent Heat Load No DOAS [W],THERMAL ZONE 5::Des Latent Cool Load No DOAS [W],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Temperature [C],THERMAL ZONE 5:TORONTO INTL AP ANN HTG 99.6% CONDNS DB:Heating Zone Relative Humidity [%],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Temperature [C],THERMAL ZONE 5:TORONTO INTL AP ANN CLG .4% CONDNS DB=>MWB:Cooling Zone Relative Humidity [%]
21:45:00,1.094873E+04,2.877235E+03,5.647447E-01,2.821481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415767E+01,2.399149E+01,5.514039E+01,5.213754E+03,1.542854E+03,2.689387E-01,1.512809E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464183E+01,2.399213E+01,5.365253E+01,1.100818E+04,2.861042E+03,5.678111E-01,2.805573E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418801E+01,2.399153E+01,5.512292E+01,5.213754E+03,1.291434E+03,2.689387E-01,1.266384E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464183E+01,2.399165E+01,5.493291E+01,1.226594E+04,5.103530E+03,6.326325E-01,5.004481E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098605E+01,3.991900E+01,2.399185E+01,5.629441E+01
22:00:00,1.094896E+04,2.804772E+03,5.647566E-01,2.750398E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415777E+01,2.399157E+01,5.532481E+01,5.213866E+03,1.474743E+03,2.689445E-01,1.446042E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464194E+01,2.399205E+01,5.395594E+01,1.100841E+04,2.773689E+03,5.678230E-01,2.719918E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418812E+01,2.399157E+01,5.535343E+01,5.213866E+03,1.258473E+03,2.689445E-01,1.234057E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464194E+01,2.399164E+01,5.511542E+01,1.226630E+04,4.999485E+03,6.326510E-01,4.902400E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098605E+01,3.991761E+01,2.399195E+01,5.644529E+01
22:15:00,1.094916E+04,2.076719E+03,5.647667E-01,2.036451E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415787E+01,2.494466E+01,5.315123E+01,5.213962E+03,1.081595E+03,2.689494E-01,1.060553E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464204E+01,2.508984E+01,5.156072E+01,1.100860E+04,2.048332E+03,5.678330E-01,2.008610E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418821E+01,2.493611E+01,5.323871E+01,5.213962E+03,9.316913E+02,2.689494E-01,9.136132E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464204E+01,2.495164E+01,5.294125E+01,1.226661E+04,3.710609E+03,6.326668E-01,3.638533E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098605E+01,3.991685E+01,2.478386E+01,5.465730E+01
22:30:00,1.094933E+04,1.366808E+03,5.647753E-01,1.340301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415796E+01,2.558581E+01,5.205199E+01,5.214043E+03,7.063555E+02,2.689536E-01,6.926181E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464212E+01,2.583767E+01,5.026539E+01,1.100877E+04,1.345356E+03,5.678415E-01,1.319263E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418829E+01,2.555459E+01,5.220304E+01,5.214043E+03,6.132337E+02,2.689536E-01,6.013345E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464212E+01,2.557255E+01,5.192310E+01,1.226688E+04,2.447935E+03,6.326803E-01,2.400373E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098605E+01,3.991645E+01,2.537062E+01,5.362045E+01
22:45:00,1.094947E+04,6.748388E+02,5.647827E-01,6.617486E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415803E+01,2.603589E+01,5.202588E+01,5.214113E+03,3.463531E+02,2.689572E-01,3.396185E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464219E+01,2.640630E+01,5.002123E+01,1.100891E+04,6.629611E+02,5.678487E-01,6.501015E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418837E+01,2.595534E+01,5.232197E+01,5.214113E+03,3.026296E+02,2.689572E-01,2.967575E-02,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464219E+01,2.599359E+01,5.200731E+01,1.226710E+04,1.211178E+03,6.326919E-01,1.187640E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098604E+01,3.991626E+01,2.587527E+01,5.330389E+01
23:00:00,1.094959E+04,0.000000E+00,5.647890E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415810E+01,2.616354E+01,5.285550E+01,5.214172E+03,0.000000E+00,2.689603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464225E+01,2.651848E+01,5.098102E+01,1.100903E+04,0.000000E+00,5.678550E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418843E+01,2.606820E+01,5.319574E+01,5.214172E+03,0.000000E+00,2.689603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464225E+01,2.610913E+01,5.289280E+01,1.226730E+04,0.000000E+00,6.327019E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098604E+01,3.991620E+01,2.605682E+01,5.388110E+01
23:15:00,1.094970E+04,0.000000E+00,5.647944E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415815E+01,2.624662E+01,5.368634E+01,5.214224E+03,0.000000E+00,2.689629E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464231E+01,2.658512E+01,5.193308E+01,1.100913E+04,0.000000E+00,5.678603E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418849E+01,2.613915E+01,5.406449E+01,5.214224E+03,0.000000E+00,2.689629E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464231E+01,2.618265E+01,5.377053E+01,1.226747E+04,0.000000E+00,6.327105E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098604E+01,3.991620E+01,2.618468E+01,5.449685E+01
23:30:00,1.094979E+04,0.000000E+00,5.647991E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415820E+01,2.631011E+01,5.445883E+01,5.214268E+03,0.000000E+00,2.689652E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464235E+01,2.663149E+01,5.282116E+01,1.100922E+04,0.000000E+00,5.678650E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418853E+01,2.619321E+01,5.486753E+01,5.214268E+03,0.000000E+00,2.689652E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464235E+01,2.623978E+01,5.457863E+01,1.226761E+04,0.000000E+00,6.327180E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098604E+01,3.991624E+01,2.628483E+01,5.508628E+01
23:45:00,1.094987E+04,0.000000E+00,5.648032E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415824E+01,2.635840E+01,5.517397E+01,5.214306E+03,0.000000E+00,2.689672E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464239E+01,2.666353E+01,5.364277E+01,1.100930E+04,0.000000E+00,5.678690E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418857E+01,2.623375E+01,5.560867E+01,5.214306E+03,0.000000E+00,2.689672E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464239E+01,2.628357E+01,5.532222E+01,1.226774E+04,0.000000E+00,6.327244E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098604E+01,3.991629E+01,2.636570E+01,5.563693E+01
24:00:00,1.094994E+04,0.000000E+00,5.648068E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098771E+01,4.415828E+01,2.639441E+01,5.583511E+01,5.214340E+03,0.000000E+00,2.689689E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464243E+01,2.668432E+01,5.440156E+01,1.100937E+04,0.000000E+00,5.678725E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098772E+01,4.418861E+01,2.626339E+01,5.629194E+01,5.214340E+03,0.000000E+00,2.689689E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098835E+01,4.464243E+01,2.631644E+01,5.600623E+01,1.226785E+04,0.000000E+00,6.327301E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,2.098604E+01,3.991635E+01,2.643161E+01,5.614706E+01
Peak,1.094994E+04,9.323109E+03,5.648068E-01,9.141867E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,5.214340E+03,5.849114E+03,2.689689E-01,5.735014E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,1.100937E+04,4.928952E+03,5.678725E-01,4.833721E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,5.214340E+03,5.127343E+03,2.689689E-01,5.027384E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,,1.226827E+04,6.811962E+03,6.327518E-01,6.680473E-01,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,0.000000E+00,,,,

Peak Vol Flow (m3/s),,,4.787492E-01,7.748953E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,2.279871E-01,4.861190E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,4.813477E-01,4.097223E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,2.279871E-01,4.261379E-01,,,0.000000E+00,0.000000E+00,,,,,,,,,,,5.363416E-01,5.662593E-01,,,0.000000E+00,0.000000E+00,,,,,,,,
